C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_50_59_453.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_50_59_453.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_50_59_453.jpg, -0.3958112, 0, 0, 6.876114
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_50_59_554.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_50_59_554.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_50_59_554.jpg, -0.135472, 0.0455181, 0, 6.854878
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_50_59_656.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_50_59_656.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_50_59_656.jpg, 0, 0.3502527, 0, 7.141159
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_50_59_757.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_50_59_757.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_50_59_757.jpg, 0, 0.6564099, 0, 7.80272
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_50_59_859.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_50_59_859.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_50_59_859.jpg, 0, 1, 0, 9.052971
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_50_59_963.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_50_59_963.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_50_59_963.jpg, 0, 1, 0, 10.21301
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_076.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_076.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_076.jpg, 0, 1, 0, 11.36151
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_191.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_191.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_191.jpg, 0, 1, 0, 12.7094
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_307.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_307.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_307.jpg, 0, 1, 0, 14.08454
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_421.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_421.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_421.jpg, 0, 1, 0, 15.45036
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_522.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_522.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_522.jpg, 0, 1, 0, 16.44436
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_628.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_628.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_628.jpg, 0, 1, 0, 17.69223
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_728.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_728.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_728.jpg, 0, 0.8521141, 0, 18.5585
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_829.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_829.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_829.jpg, 0, 0.5492254, 0, 19.46132
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_00_935.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_00_935.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_00_935.jpg, 0, 0.2777077, 0, 19.5052
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_037.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_037.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_037.jpg, -0.0456279, 0, 0, 19.77055
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_140.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_140.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_140.jpg, -0.227427, 0, 0, 19.54082
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_245.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_245.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_245.jpg, 0, 0, 0, 18.99846
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_349.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_349.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_349.jpg, -0.221286, 0, 0, 19.27674
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_452.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_452.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_452.jpg, 0, 0, 0, 18.70235
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_558.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_558.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_558.jpg, -0.08198311, 0, 0, 19.01537
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_664.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_664.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_664.jpg, -0.2574198, 0, 0, 18.81557
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_765.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_765.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_765.jpg, -0.0452154, 0, 0, 18.19448
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_871.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_871.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_871.jpg, -0.3597276, 0, 0, 18.51437
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_01_971.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_01_971.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_01_971.jpg, -0.6634755, 0, 0, 17.83058
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_074.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_074.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_074.jpg, -0.8706087, 0, 0, 17.87764
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_187.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_187.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_187.jpg, -0.5291076, 0, 0, 17.74797
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_290.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_290.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_290.jpg, -0.8370664, 0, 0, 17.11281
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_392.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_392.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_392.jpg, -1, 0, 0, 17.23553
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_496.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_496.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_496.jpg, -0.7330109, 0, 0, 16.63308
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_599.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_599.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_599.jpg, -0.3769591, 0, 0, 16.60472
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_703.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_703.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_703.jpg, -0.0684115, 0, 0, 16.9861
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_804.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_804.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_804.jpg, 0, 0.3043122, 0, 16.60158
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_02_918.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_02_918.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_02_918.jpg, 0, 0.6028355, 0, 17.46259
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_023.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_023.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_023.jpg, 0, 0.6774435, 0, 18.43889
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_133.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_133.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_133.jpg, 0, 0.3877131, 0, 18.71988
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_235.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_235.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_235.jpg, 0.0445146, 0.08090314, 0, 19.10374
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_337.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_337.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_337.jpg, 0.3456624, 0, 0, 18.54447
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_437.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_437.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_437.jpg, 0.5544054, 0, 0, 18.71866
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_538.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_538.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_538.jpg, 0.2121549, 0, 0, 18.60093
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_641.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_641.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_641.jpg, 0, 0, 0, 18.02055
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_755.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_755.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_755.jpg, 0, 0.2977572, 0, 18.54272
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_870.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_870.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_870.jpg, 0, 0.6887034, 0, 19.13621
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_03_987.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_03_987.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_03_987.jpg, 0, 0.7673854, 0, 20.17658
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_101.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_101.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_101.jpg, 0, 0.4226737, 0, 20.87277
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_203.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_203.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_203.jpg, 0, 0.1220902, 0, 20.88487
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_315.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_315.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_315.jpg, 0, 0, 0, 21.01198
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_416.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_416.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_416.jpg, 0, 0, 0, 20.56581
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_530.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_530.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_530.jpg, -0.0460896, 0, 0, 20.42824
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_631.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_631.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_631.jpg, -0.3488379, 0, 0, 20.54284
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_747.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_747.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_747.jpg, -0.6010178, 0, 0, 20.18186
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_848.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_848.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_848.jpg, -0.2982716, 0, 0, 19.68229
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_04_949.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_04_949.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_04_949.jpg, -0.6032963, 0, 0, 19.88126
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_05_051.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_05_051.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_05_051.jpg, -0.2975747, 0, 0, 19.41969
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_05_153.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_05_153.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_05_153.jpg, -0.6020442, 0, 0, 19.63092
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_05_254.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_05_254.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_05_254.jpg, -0.3431712, 0, 0, 19.11187
C:\Users\Admin\Downloads\simulator-windows-64\IMG\center_2022_03_16_20_51_05_354.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\left_2022_03_16_20_51_05_354.jpg, C:\Users\Admin\Downloads\simulator-windows-64\IMG\right_2022_03_16_20_51_05_354.jpg, -0.5530164, 0, 0, 19.39683
